author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_override,repair_applied_pred,repair_applied_correct
0,1,0,1,1,895,CWE-200,8,299976,0,42,2,0,0,1,0,1,0,1,linux,0.005163788795471191,0.9676381349563599,0,211,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,high,usb_put_dev(udev); is present in the err_free label block of the target function.,"The target function already includes the usb_put_dev(udev) call in its error handling path, which matches the specific repair added in the historical patch to prevent a reference count leak.",1,0,1
0,1,0,1,1,3487,CWE-200,19,300731,0,123,1,0,0,1,0,1,1,0,linux,0.006992459297180176,0.9612436294555664,0,842,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,1,1184,CWE-787,0,301016,0,34,0,0,0,1,0,1,0,1,ghostpdl,0.0006919503211975098,0.9367662668228149,0,229,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,17,8880,CWE-665,54,301429,0,330,2,9,1,0,0,1,1,0,samba,0.004195272922515869,0.9459726214408875,0,1942,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,16,39439,CWE-787,24,301481,9,1431,6,12,0,1,0,1,0,1,vim,0.007527172565460205,0.9999997615814209,0,9288,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,3,786,CWE-476,5,302095,1,25,1,1,1,0,0,1,1,0,radare2,0.0039435625076293945,0.9479385614395142,0,202,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,2,686,CWE-401,4,308163,1,29,2,0,1,0,0,1,1,0,linux,0.0010898709297180176,0.962834358215332,0,171,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,10,1187,CWE-787,1,309831,0,66,0,0,0,1,0,1,0,1,ncurses,0.0020498037338256836,0.9365482330322266,0,381,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,case '^': len = 2; c = UChar(*++sp); if (c == '?') { c = 127; } else if (c == '\0') { len = 1; } else { c &= 0x1f; },"The target function already incorporates the exact fix from the historical patch, moving the len=2 assignment before the pointer increment and adding the else-if guard for the null terminator case to prevent out-of-bounds access.",1,0,1
0,1,0,1,0,1303,CWE-703,18,312399,1,52,0,7,1,0,1,0,1,0,vim,-0.0018973350524902344,0.9445793628692627,0,310,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,1,0,0,1385,CWE-212,18,313134,0,44,0,4,1,0,1,0,1,0,libvirt,0.0025322437286376953,0.9488028287887573,0,284,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,2,996,CWE-787,7,313850,0,46,0,1,0,1,0,1,0,1,vim,-3.361701965332031e-05,0.9299876689910889,0,271,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (*lenp > 0) { if (has_mbyte) ... else if ((*pp)[*lenp - 1] == NUL) *lenp -= 1; },"The target function contains the exact bounds/shape guard and trailing NUL check introduced in the fixed version of the patch, fully protecting the same risky operation.",1,0,1
0,1,0,1,4,1617,CWE-787,7,314536,0,72,0,0,0,1,0,1,0,1,pjproject,0.002452671527862549,0.947932243347168,0,552,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard|bounds_or_shape_check|error_handling,high,"for (i=0; i<m->desc.fmt_count; ++i) { if (end-p > m->desc.fmt[i].slen) { ... } else { return -1; } } and if (end-p >= 2) { *p++ = ''; *p++ = '
'; } else { return -1; }","The target function contains both the bounds check guarding the fmt loop's memcpy and the bounds check guarding the CRLF write, exactly matching the repair obligations from the historical patch.",1,0,1
0,1,0,1,0,203,CWE-416,3,317271,0,6,0,1,1,0,1,0,1,0,linux,-0.007439255714416504,0.9385791420936584,0,34,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,1400,CWE-415,7,318099,0,58,3,0,1,0,1,0,1,0,wireless-drivers,5.9664249420166016e-05,0.9648504853248596,0,269,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,22,7886,CWE-787,21,318781,1,234,4,7,0,1,0,1,0,1,gerbv,0.003399670124053955,0.9426348805427551,0,1771,0,1,0,1,best_ensemble_pred,1,1,1,False,error_handling,high,if (tool_num < TOOL_MIN || tool_num >= TOOL_MAX) { ... return -1; },"The historical patch adds a 'return -1' to an out-of-bounds tool number check, but the target function already contains this exact repair, meaning the vulnerability has been preemptively fixed and the YES verdict should be rejected.",0,1,0
1,0,1,0,0,763,CWE-787,5,318962,0,40,0,2,1,0,1,0,1,0,vim,0.006006360054016113,0.938796877861023,0,211,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,134,15774,CWE-787,32,319422,0,420,2,9,0,1,0,1,0,1,ImageMagick6,0.0,0.9999998807907104,0,3800,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"cin.file.image_offset=ReadBlobLong(image);
  if (cin.file.image_offset < 712)
    ThrowReaderException(CorruptImageError,""ImproperImageHeader"");","The target function already contains the exact bounds check and exception throw added by the historical patch, thus the vulnerability has been repaired.",1,0,1
0,1,0,1,3,4790,CWE-310,17,325821,0,184,5,2,0,1,0,1,0,1,gnutls,0.0034963488578796387,0.9559165239334106,0,915,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,unsigned max = _gnutls_version_max(session); ... if (gnutls_protocol_get_version(session) != max) return gnutls_assert_val(GNUTLS_E_INAPPROPRIATE_FALLBACK);,"The target function already contains the exact patched logic, replacing the hardcoded GNUTLS_TLS_VERSION_MAX with the dynamic _gnutls_version_max(session) and using gnutls_assert_val for the error return.",1,0,1
0,1,0,1,48,34649,CWE-416,76,326119,7,1495,3,32,0,1,1,0,1,0,vim,0.008198976516723633,0.9477280378341675,0,8184,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,1,0,0,2229,CWE-59,17,326629,4,96,0,0,1,0,1,0,1,0,libarchive,0.003229081630706787,0.9316145181655884,0,485,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,0,1,2,1317,CWE-476,13,326914,1,69,5,4,1,0,0,1,1,0,linux,0.004464507102966309,0.9506479501724243,0,313,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,30,20005,CWE-787,87,328807,14,766,6,29,0,1,1,0,1,0,vim,0.004342079162597656,0.9414843916893005,0,4749,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,13,1167,CWE-125,7,328836,1,32,1,2,0,1,0,1,0,1,radare2,9.03010368347168e-05,0.9456377029418945,0,240,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,if (offset + 8 > sz)  { free (attr); return NULL; },"The target function already contains the exact bounds check added by the patch, which guards the same out-of-bounds read risk before accessing the buffer.",1,0,1
0,1,0,1,5,2984,CWE-787,10,329925,0,119,1,4,0,1,0,1,0,1,cairo,0.001921534538269043,0.9405606985092163,0,827,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,high,"uint8_t *m, *base = (uint8_t*)pixman_image_get_data(r->mask); ... m = base;","The target function already contains the exact fix from the historical patch, replacing the vulnerable r->_buf references with the correctly aligned base pointer obtained from pixman_image_get_data(r->mask).",1,0,1
0,1,0,1,4,9188,CWE-787,4,331760,0,235,1,1,0,1,1,0,0,1,qtbase,0.002602994441986084,0.9106588959693909,0,1922,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,24,3119,CWE-787,2,332375,0,121,3,1,0,1,0,1,0,1,vim,0.0012447237968444824,0.9471995830535889,0,789,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"offset -= (*mb_head_off)(oldp, oldp + offset);","The target function already contains the exact simplified fix from the historical patch, which replaces the vulnerable conditional logic with a single unconditional offset adjustment to avoid copying part of a multi-byte character.",1,0,1
0,1,0,1,0,1239,CWE-122,3,333041,0,51,0,0,0,1,0,1,0,1,vim,-0.0027527213096618652,0.9335436820983887,0,323,0,1,0,1,best_ensemble_pred,1,1,0,True,api_replacement,high,len2 += enc_utf8 ? utf_ptr2len(rex.line + col + len2) : MB_CHAR2LEN(c2);,"The target function already contains the exact conditional API replacement from the fixed patch, replacing the vulnerable MB_CHAR2LEN(c2) call with the enc_utf8-guarded utf_ptr2len to properly calculate byte length.",1,0,1
0,1,0,1,5,1008,CWE-119,17,333503,0,39,0,6,0,1,0,1,0,1,php-src,0.0012655258178710938,0.9422320127487183,0,252,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,for (i=0;i<=u;i++) { gdFree(res->ContribRow[i].Weights); } gdFree(res);,"The target function already incorporates the exact bounds-safe loop and the missing gdFree(res) call introduced by the historical patch, fully mitigating the original underflow and resource leak vulnerabilities.",1,0,1
0,1,0,1,10,2085,CWE-125,5,336106,0,79,0,0,0,1,0,1,0,1,net,0.0030199289321899414,0.9593526124954224,0,495,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"if (!pskb_may_pull(skb, offset + grehlen)) return; ... key = key_off ? *(__be32 *)(skb->data + key_off) : 0;","The target function contains the exact bounds checks (pskb_may_pull with offset + grehlen) and safe key extraction logic from the fixed patch, fully mitigating the out-of-bounds read vulnerability.",1,0,1
0,1,0,1,1,1354,CWE-369,15,336484,0,54,1,0,0,1,0,1,0,1,qemu,0.03430008888244629,1.0,0,316,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if (s->tracks == 0) { error_setg(errp, ""Invalid image: Zero sectors per track""); ret = -EINVAL; goto fail; }","The target function already contains the exact zero-check guard for s->tracks that was introduced in the historical patch, thus eliminating the CWE-369 divide-by-zero risk.",1,0,1
0,1,0,1,0,920,CWE-787,2,336807,0,26,0,0,0,1,0,1,1,0,ghostpdl,0.005755364894866943,0.9549639225006104,0,233,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,0,602,CWE-476,11,337374,0,26,0,5,1,0,0,1,1,0,vim,0.0062670111656188965,0.933066725730896,0,147,1,0,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,7,1244,CWE-704,4,337848,0,44,0,1,0,1,0,1,0,1,linux,0.004574596881866455,0.952572762966156,0,260,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"retval = sctp_make_reconf(asoc, SCTP_PAD4(outlen) + SCTP_PAD4(inlen));","The target function already applies the SCTP_PAD4 alignment macros to outlen and inlen, which is the exact repair introduced in the historical patch to prevent incorrect length calculations.",1,0,1
0,1,0,1,40,13644,CWE-772,32,338747,0,418,0,7,0,1,0,1,0,1,ImageMagick,0.0,1.000000238418579,0,2702,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"image->colors=one << tga_info.bits_per_pixel; if (image->colors > ((~0UL)/sizeof(*image->colormap))) ThrowReaderException(CorruptImageError,""ImproperImageHeader"");","The target function contains the exact overflow guard added in the historical patch, preventing the potential CWE-772 (missing call to free) / excessive allocation vulnerability.",1,0,1
0,1,0,1,2,562,CWE-119,2,339712,0,26,0,0,0,1,0,1,0,1,php-src,-0.000915825366973877,0.9527826309204102,0,155,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if (k > Kmax) { zend_error(E_ERROR, ""Balloc() allocation exceeds list boundary""); } and if (!rv) { _THREAD_PRIVATE_MUTEX_UNLOCK(dtoa_mutex); zend_error(E_ERROR, ""Balloc() failed to allocate memory""); }",The target function already contains both the boundary check on k and the NULL check on the MALLOC return that were introduced in the historical patch.,1,0,1
0,1,0,1,16,1279,CWE-787,5,341817,0,51,1,0,0,1,0,1,0,1,ghostpdl,-0.0005570650100708008,0.9447214007377625,0,381,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_repair,high,Target function contains the exact fixed-side logic: `op[-3].value.bytes = ptr + size;` and the conditional `if (forward) { op[-1].tas.rsize = ptr - op[-1].value.bytes; op[-3].tas.rsize = count; } else { op[-1].tas.rsize = count; op[-3].tas.rsize -= count + size; }`,"The target function already incorporates the exact shape invariant repair from the fixed side of the diff, replacing the vulnerable macro-based size assignments with the safe, direction-aware conditional logic.",1,0,1
0,1,0,1,5,1975,CWE-787,10,343158,0,90,0,0,0,1,0,1,0,1,linux,0.0011136531829833984,0.9562951326370239,0,474,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"allocsz = ALIGN(skb->data_len + tailen, L1_CACHE_BYTES); if (allocsz > ESP_SKB_FRAG_MAXSIZE) goto cow;","The target function already contains the exact guard added by the historical patch, which checks the aligned allocation size against ESP_SKB_FRAG_MAXSIZE and redirects to the cow path if exceeded.",1,0,1
0,1,0,1,5,2029,CWE-787,12,343175,0,91,0,1,0,1,0,1,1,0,linux,0.00034034252166748047,0.9555221199989319,0,489,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,5,7569,CWE-434,54,343298,8,259,2,14,0,1,0,1,0,1,pure-ftpd,0.015540003776550293,0.943525493144989,0,1466,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"        (overflow > 0 || quota.files >= user_quota_files ||
         quota.size > user_quota_size ||
         (max_filesize = user_quota_size - quota.size) < (off_t) 0))","The target function still contains the vulnerable-side condition that omits the `max_filesize >= (off_t) 0` guard before the assignment, meaning the repair from the historical patch is not present.",0,1,0
1,0,1,0,0,531,CWE-787,1,344242,0,15,0,0,1,0,1,0,1,0,lua,0.0004957914352416992,0.9484586119651794,0,156,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,3,1585,CWE-703,8,345131,8,73,8,2,0,1,0,1,0,1,linux,0.0030707120895385742,0.9502585530281067,0,383,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_repair,high,size_t words = count / 4;,"The target function already uses the correct size_t type for the words variable, which matches the fix in the historical patch and prevents the integer truncation/overflow vulnerability present in the original int words declaration.",1,0,1
0,1,0,1,21,2775,CWE-703,11,346415,0,117,0,2,0,1,1,0,0,1,vim,0.003966808319091797,0.9495038986206055,0,767,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,29,3267,CWE-200,33,349251,0,124,2,8,1,0,0,1,0,1,squashfs-tools,0.007493734359741211,0.9310237765312195,0,796,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,33,3559,CWE-200,33,349259,0,138,2,8,0,1,0,1,0,1,squashfs-tools,,,0,865,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"/* check directory for duplicate names and sorting */
	if(check_directory(dir) == FALSE) {
		ERROR(""File system corrupted: directory has duplicate names or is unsorted\n"");
		goto corrupted;
	}","The target function already contains the exact guard and error handling added by the historical patch, which checks for duplicate names and sorting via check_directory before returning the dir object.",1,0,1
0,1,0,1,0,385,CWE-772,0,349528,0,20,0,0,0,1,0,1,0,1,linux,0.0018349289894104004,0.9535638093948364,0,84,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,16,1284,CWE-787,21,349888,0,60,0,0,0,1,0,1,0,1,net,0.004660487174987793,0.9603865146636963,0,312,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,if (sw.len > sizeof(self->rpc)) { ... goto err_exit; } and if (fw.len > sizeof(self->rpc)) { ... goto err_exit; },"The target function contains both bounds checks from the patch, guarding the same risky operations against out-of-bounds access.",1,0,1
0,1,0,1,2,719,CWE-415,13,351182,6,36,8,5,0,1,0,1,0,1,shapelib,0.004907548427581787,0.9479580521583557,0,222,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,high,"In the first error-handling block, the target code correctly calls free(copy) before returning NULL, avoiding the double-free of the original string.","The target function already incorporates the patch's repair by freeing the copy before returning NULL, preventing the CWE-415 double-free vulnerability that existed in the historical vulnerable version.",1,0,1
0,1,0,1,0,3647,CWE-617,14,353015,0,163,0,0,0,1,0,1,0,1,openldap,-0.032380104064941406,1.000000238418579,0,1010,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if ( tu->bv_len < STRLENOF(""YYYYmmddHHmmssZ"") ) return LDAP_INVALID_SYNTAX;","The target function already contains the exact length guard added by the historical patch, which checks that tu->bv_len is at least as long as the required timestamp format before proceeding to use it for pointer arithmetic.",1,0,1
0,1,0,1,2,6992,CWE-369,12,353124,4,205,7,5,0,1,0,1,0,1,poppler,0.011645615100860596,0.9385244846343994,0,2222,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if (unlikely(surface_width == 0 || surface_height == 0)) { state->setCTM(savedCTM[0], savedCTM[1], savedCTM[2], savedCTM[3], savedCTM[4], savedCTM[5]); return false; }","The target function contains the exact guard added by the historical patch, checking for zero surface dimensions and restoring the CTM state before returning false, thus the vulnerability is already mitigated.",1,0,1
0,1,0,1,7,784,CWE-125,0,355014,1,26,0,0,0,1,0,1,0,1,pjproject,-0.0018213987350463867,0.9508324861526489,0,192,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"reason.slen = PJ_MIN(reason.slen, size-9);","The target function already contains the exact bounds check added in the historical patch, ensuring the BYE reason length does not exceed the actual packet size.",1,0,1
1,0,0,1,11,6349,CWE-787,33,355649,3,283,1,8,1,0,1,0,1,0,vim,0.02394646406173706,0.9813725352287292,0,1528,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,970,CWE-94,7,356170,0,35,1,3,0,1,0,1,0,1,firejail,0.0046634674072265625,0.9680836200714111,0,281,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if (mkdir(dst, 0700) != 0 && errno != EEXIST) errExit(""mkdir""); if (chmod(dst, s.st_mode) != 0) errExit(""chmod"");","The target function already contains the exact error-handling guards for mkdir and chmod introduced by the historical patch, fully replacing the vulnerable unguarded mkdir_attr call.",1,0,1
0,1,0,1,3,1893,CWE-125,5,357668,1,50,0,0,0,1,0,1,1,0,squirrel,0.003322780132293701,0.9335641860961914,0,368,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,9,1164,CWE-787,13,359206,0,45,0,4,0,1,0,1,0,1,bpf,0.0005410909652709961,0.9561519622802734,0,262,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,if (len > rb->mask + 1) return NULL;,"The target function contains the exact bounds check added in the historical patch, which prevents the out-of-bounds write by ensuring the rounded-up length does not exceed the ring buffer size.",1,0,1
0,1,0,1,11,3211,CWE-125,8,359365,0,105,1,0,0,1,0,1,0,1,frr,5.507469177246094e-05,0.952866792678833,0,617,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if (!bgp_afi_safi_valid_indices (afi, &safi)) { ... continue; }","The target function contains the exact guard added by the patch (bgp_afi_safi_valid_indices) which validates afi/safi indices before they are used to index arrays, thereby preventing the out-of-bounds read.",1,0,1
0,1,0,1,10,16656,CWE-617,92,359843,2,476,2,45,1,0,0,1,0,1,ImageMagick,0.006154060363769531,0.9475723505020142,0,3170,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,1,0,0,637,CWE-193,3,360829,0,21,0,0,1,0,1,0,1,0,linux,-0.004147350788116455,0.9540358781814575,0,144,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,0,1,0,650,CWE-125,2,361298,0,20,0,0,1,0,0,1,0,1,admesh,-0.00390702486038208,0.9232594966888428,0,168,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,5,2431,CWE-125,4,361303,0,75,5,0,0,1,0,1,0,1,admesh,-0.0008477568626403809,0.9157049059867859,0,620,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if(neighbor1 == -1 && neighbor2 != -1) { ... } else if (neighbor2 == -1 && neighbor1 != -1) { ... },"The target function already contains the exact guard conditions from the fixed patch, preventing the out-of-bounds access when both neighbors are -1.",1,0,1
0,1,0,1,2,8029,CWE-416,21,361755,3,297,7,3,0,1,0,1,0,1,linux,0.0054489970207214355,0.9405232667922974,0,1899,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,high,kref_init(&dev->ref); is present immediately before dev->devno = nr; and kref_init(&dev->dev_next->ref); is present immediately after the em28xx_duplicate_dev(dev) == 0 check.,"The target function contains both kref_init calls at their correct, early locations as specified by the fixed side of the diff, thereby preventing the use-after-free risk that existed when they were initialized late.",1,0,1
